Timestamp;HEX1_Ta_inlet (degC (Ave));HEX1_Ta_outlet (degC (Ave));HEX1_v_outlet (m/s)
23/05/2024 13:25;14.8008432;20.8027456;0.7249066
23/05/2024 13:30;14.282524;20.8162;0.717255
23/05/2024 13:45;14.811496;20.75342;0.71484525
23/05/2024 13:50;14.8486856;20.7157056;0.707994
23/05/2024 13:55;14.6780748;20.651216;0.7026052
23/05/2024 14:00;14.581924;20.615614;0.716913
23/05/2024 14:15;14.9594835;20.547677;0.69654325
23/05/2024 14:20;15.036484;20.47796;0.7057618
23/05/2024 14:25;15.0335688;20.4758132;0.7096876
23/05/2024 14:30;15.090248;20.46747;0.700711
23/05/2024 14:45;15.570323;20.4059575;0.71301025
23/05/2024 14:50;16.0710008;20.3551708;0.7079536
23/05/2024 14:55;15.9862948;20.3362508;0.6995086
23/05/2024 15:00;16.003182;20.331906;0.710417
23/05/2024 15:15;16.798412;20.234905;0.6934995
23/05/2024 15:20;17.0283592;20.2308364;0.6974874
23/05/2024 15:25;17.5606632;20.2255824;0.7008456
23/05/2024 15:30;17.909478;20.119446;0.714035
23/05/2024 15:45;19.1849875;20.211226;0.70212425
23/05/2024 15:50;18.550632;20.2111308;0.710478
23/05/2024 15:55;19.1036084;20.2458392;0.7125828
23/05/2024 16:00;20.32745;20.180558;0.719476
23/05/2024 16:15;16.770422;20.307593;0.7355
23/05/2024 16:20;16.4073116;20.2701332;0.7349384
23/05/2024 16:25;17.2725068;20.3081616;0.7373558
23/05/2024 16:30;16.946548;20.252616;0.733838
23/05/2024 16:45;17.881287;20.2321065;0.735273
23/05/2024 16:50;18.2116632;20.2498808;0.730041
23/05/2024 16:55;18.0590964;20.2539304;0.7263272
23/05/2024 17:00;18.492484;20.28505;0.706144
23/05/2024 17:15;19.1805365;20.2493375;0.73207375
23/05/2024 17:20;19.1358856;20.2756636;0.7219474
23/05/2024 17:25;17.7043524;20.2375092;0.7452674
23/05/2024 17:30;17.903168;20.318168;0.690939
23/05/2024 17:45;17.6484375;20.288048;0.7373535
23/05/2024 17:50;18.0129676;20.3202572;0.7249266
23/05/2024 17:55;17.7071876;20.2859912;0.7492614
23/05/2024 18:00;17.649624;20.211592;0.733429
23/05/2024 18:15;17.449001;20.3097455;0.73426275
23/05/2024 18:20;17.3849708;20.281114;0.7353772
23/05/2024 18:25;17.2776896;20.2887292;0.7586134
23/05/2024 18:30;17.073068;20.239602;0.73053
23/05/2024 18:45;17.27458;20.192469;0.74005525
23/05/2024 18:50;17.07488;20.2012416;0.7446458
23/05/2024 18:55;16.9674076;20.1699516;0.7402308
23/05/2024 19:00;16.50943;20.190934;0.749846
23/05/2024 19:15;16.689685;20.112487;0.72242075
23/05/2024 19:20;16.5492684;20.1171036;0.7462066
23/05/2024 19:25;16.4739188;20.0754884;0.7440604
23/05/2024 19:30;16.341532;20.091588;0.748672
23/05/2024 19:45;16.069019;19.9416635;0.749797
23/05/2024 19:50;15.9727252;19.9550596;0.7429766
23/05/2024 19:55;15.9165368;19.9081556;0.7464902
23/05/2024 20:00;15.897402;19.913776;0.752313
23/05/2024 20:15;15.683722;19.732813;0.747072
23/05/2024 20:20;15.6195968;19.7447348;0.7471228
23/05/2024 20:25;15.590274;19.6622276;0.74165
23/05/2024 20:30;15.484418;19.693706;0.748964
23/05/2024 20:45;15.506997;19.5385025;0.7436885
23/05/2024 20:50;15.4489912;19.5496444;0.7430332
23/05/2024 20:55;15.2899844;19.4916004;0.7290332
23/05/2024 21:00;15.228118;19.428092;0.732077
23/05/2024 21:15;14.9690965;19.235758;0.740487
23/05/2024 21:20;14.9750168;19.1870092;0.7440538
23/05/2024 21:25;15.0516164;19.1587272;0.744444
23/05/2024 21:30;15.064132;19.13518;0.741609
23/05/2024 21:45;14.8613325;18.958522;0.7462585
23/05/2024 21:50;14.4701092;18.9079544;0.724235
23/05/2024 21:55;14.2338156;18.8561684;0.715383
23/05/2024 22:00;14.417876;18.917864;0.737289
23/05/2024 22:15;14.301874;18.749376;0.742957
23/05/2024 22:20;14.2358688;18.7281456;0.726167
23/05/2024 22:25;14.1700204;18.6835732;0.7319776
23/05/2024 22:30;14.171476;18.648624;0.722284
23/05/2024 22:45;13.836187;18.519168;0.73428425
23/05/2024 22:50;13.764596;18.4673464;0.739076
23/05/2024 22:55;13.6619784;18.4088668;0.722158
23/05/2024 23:00;13.595708;18.427736;0.736938
23/05/2024 23:15;13.4110075;18.2298295;0.749551
23/05/2024 23:20;13.524032;18.2091976;0.7489022
23/05/2024 23:25;13.4819424;18.1352868;0.744139
23/05/2024 23:30;13.498452;18.085028;0.74611
23/05/2024 23:45;13.2327215;17.946064;0.759313
23/05/2024 23:50;13.366552;17.9120868;0.762562
23/05/2024 23:55;13.5017548;17.8881936;0.7521504
24/05/2024 00:00;13.404054;17.85978;0.74598
24/05/2024 00:15;13.0285085;17.7012425;0.7386495
24/05/2024 00:20;13.09383;17.618852;0.749689
24/05/2024 00:25;13.1386496;17.6426216;0.7468016
24/05/2024 00:30;13.073964;17.619338;0.753912
24/05/2024 00:45;13.093891;17.573471;0.73271375
24/05/2024 00:50;13.1562228;17.5066948;0.7450366
24/05/2024 00:55;13.0010368;17.4597692;0.7348752
24/05/2024 01:00;13.031324;17.491458;0.704551
24/05/2024 01:15;12.6611195;17.335861;0.72349725
24/05/2024 01:20;12.7020816;17.3280944;0.7235724
24/05/2024 01:25;12.632042;17.3229288;0.7629428
24/05/2024 01:30;12.504138;17.311944;0.746014
24/05/2024 01:45;12.3487475;17.2026015;0.73503625
24/05/2024 01:50;12.4032412;17.1527352;0.7470872
24/05/2024 01:55;12.4086068;17.125476;0.7290702
24/05/2024 02:00;12.344052;17.075126;0.751238
24/05/2024 02:15;12.241157;16.9906885;0.74795075
24/05/2024 02:20;12.2855412;16.9513304;0.7443066
24/05/2024 02:25;12.240394;16.9491408;0.7326132
24/05/2024 02:30;12.184438;16.973396;0.724871
24/05/2024 02:45;12.1646175;16.8496315;0.745197
24/05/2024 02:50;12.0896236;16.8346468;0.7343616
24/05/2024 02:55;12.0249744;16.807582;0.75607
24/05/2024 03:00;12.185486;16.778454;0.745369
24/05/2024 03:15;12.2979015;16.693245;0.75153875
24/05/2024 03:20;12.3432792;16.6683668;0.7481742
24/05/2024 03:25;12.3693104;16.6640748;0.7534144
24/05/2024 03:30;12.366988;16.714806;0.764111
24/05/2024 03:45;12.0851905;16.6069065;0.761139
24/05/2024 03:50;12.1826316;16.5904636;0.741104
24/05/2024 03:55;12.243152;16.5942528;0.7506126
24/05/2024 04:00;12.275162;16.502674;0.710418
24/05/2024 04:15;12.3289985;16.5067635;0.7438315
24/05/2024 04:20;12.3166272;16.555276;0.737966
24/05/2024 04:25;12.279508;16.504466;0.7175238
24/05/2024 04:30;12.305096;16.506702;0.715261
24/05/2024 04:45;12.078931;16.516196;0.73244475
24/05/2024 04:50;12.0931804;16.5376208;0.7280836
24/05/2024 04:55;12.1022892;16.5537416;0.7221164
24/05/2024 05:00;12.111774;16.458336;0.72206
24/05/2024 05:15;12.5457945;16.466127;0.71061175
24/05/2024 05:20;12.6688872;16.483158;0.7470416
24/05/2024 05:25;12.7009412;16.4552964;0.7304742
24/05/2024 05:30;12.742486;16.421712;0.735055
24/05/2024 05:45;12.5032045;16.5147755;0.74537475
24/05/2024 05:50;12.6730732;16.4952204;0.7246344
24/05/2024 05:55;12.7223416;16.4794316;0.7258286
24/05/2024 06:00;12.808794;16.438232;0.739253
24/05/2024 06:15;12.65419;16.512016;0.72163625
24/05/2024 06:20;12.7537208;16.5459044;0.7284982
24/05/2024 06:25;12.8477516;16.49336;0.7397702
24/05/2024 06:30;13.005828;16.556252;0.721527
24/05/2024 06:45;13.2873985;16.5934795;0.7520965
24/05/2024 06:50;13.4932632;16.5856408;0.7303208
24/05/2024 06:55;13.7505892;16.6080212;0.7231684
24/05/2024 07:00;14.007724;16.67199;0.723932
24/05/2024 07:15;14.5065095;16.7758135;0.72668025
24/05/2024 07:20;14.4423152;16.806256;0.715858
24/05/2024 07:25;14.710002;16.8378292;0.7242974
24/05/2024 07:30;14.988218;16.8653;0.695402
24/05/2024 07:45;16.307729;17.031301;0.710817
24/05/2024 07:50;17.20335;17.0611536;0.708605
24/05/2024 07:55;15.7825048;17.1292604;0.699909
24/05/2024 08:00;15.296802;17.191886;0.706993
24/05/2024 08:15;17.169152;17.39369;0.70574125
24/05/2024 08:20;17.5189952;17.4619148;0.6967242
24/05/2024 08:25;16.4584692;17.5264372;0.7085694
24/05/2024 08:30;16.524018;17.560024;0.727882
24/05/2024 08:45;16.8757655;17.782427;0.70161225
24/05/2024 08:50;16.8996156;17.89261;0.7136654
24/05/2024 08:55;16.8551204;17.9540344;0.7025734
24/05/2024 09:00;16.510414;18.054336;0.706934
24/05/2024 09:15;16.1473615;18.2551255;0.70651025
24/05/2024 09:20;16.161846;18.3266956;0.7118084
24/05/2024 09:25;16.276474;18.3759948;0.7044272
24/05/2024 09:30;16.561966;18.4598;0.687399
24/05/2024 09:45;16.6363715;18.6081685;0.70423925
24/05/2024 09:50;16.9922088;18.652;0.6951388
24/05/2024 09:55;17.3405808;18.7036932;0.7287646
24/05/2024 10:00;18.245574;18.758316;0.728335
24/05/2024 10:15;21.3725645;18.9125135;0.685955
24/05/2024 10:20;20.876928;19.0120816;0.6880812
24/05/2024 10:25;18.9034784;19.0992684;0.6833502
24/05/2024 10:30;18.472076;19.16944;0.7004
24/05/2024 10:45;22.517254;19.4324005;0.6963825
24/05/2024 10:50;22.5638332;19.5115712;0.6870536
24/05/2024 10:55;23.0013148;19.5947224;0.6827586
24/05/2024 11:00;23.190288;19.56554;0.677941
24/05/2024 11:15;22.7378775;19.9533655;0.70281975
24/05/2024 11:20;22.81251;20.0426096;0.6850866
24/05/2024 11:25;23.5044416;20.1714144;0.670773
24/05/2024 11:30;25.171132;20.27274;0.70383
24/05/2024 11:45;23.0753095;20.4885975;0.7120335
24/05/2024 11:50;24.2691624;20.5667848;0.6812334
24/05/2024 11:55;23.1104888;20.6679608;0.6903572
24/05/2024 12:00;21.755844;20.766448;0.716258
24/05/2024 12:15;24.365346;20.930221;0.67039625
24/05/2024 12:20;24.0619224;20.9977852;0.6644006
24/05/2024 12:25;23.7335752;21.0699976;0.677886
24/05/2024 12:30;22.721132;21.088494;0.677903
24/05/2024 12:45;21.629486;21.3147455;0.69669375
24/05/2024 12:50;21.2742108;21.3377096;0.697061
24/05/2024 12:55;20.6293152;21.3562472;0.7245014
24/05/2024 13:00;22.031158;21.392396;0.683308
24/05/2024 13:15;21.4300355;21.4590865;0.695233
24/05/2024 13:20;21.0585844;21.4952688;0.7119824
24/05/2024 13:25;20.1885092;21.5138076;0.712556
24/05/2024 13:30;19.149932;21.533612;0.750388
24/05/2024 13:45;20.2799895;21.531721;0.7051915
24/05/2024 13:50;20.0834204;21.536222;0.7015342
24/05/2024 13:55;20.5316324;21.5561508;0.7298618
24/05/2024 14:00;21.899376;21.50976;0.735009
24/05/2024 14:15;20.3834815;21.606531;0.71554075
24/05/2024 14:20;20.7595884;21.6581424;0.6996056
24/05/2024 14:25;20.7507688;21.6903656;0.6913998
24/05/2024 14:30;20.904006;21.700792;0.697833
24/05/2024 14:45;20.1433635;21.6576515;0.70234825
24/05/2024 14:50;20.3159804;21.7016384;0.6909336
24/05/2024 14:55;19.9068892;21.6921624;0.6862878
24/05/2024 15:00;19.834076;21.705828;0.727433
24/05/2024 15:15;19.5133355;21.665222;0.7244965
24/05/2024 15:20;19.4949812;21.671098;0.7098732
24/05/2024 15:25;19.6521864;21.6592532;0.7106114
24/05/2024 15:30;19.160484;21.645176;0.742408
24/05/2024 15:45;18.548977;21.6700315;0.69312175
24/05/2024 15:50;16.3668904;21.6937612;0.6817826
24/05/2024 15:55;15.9359584;21.6623408;0.669745
24/05/2024 16:00;15.210054;21.659176;0.701779
24/05/2024 16:15;14.419666;21.434104;0.693034
24/05/2024 16:20;14.2187136;21.4148728;0.6898394
24/05/2024 16:25;13.8205184;21.4190916;0.69723
24/05/2024 16:30;13.872796;21.418756;0.685246
24/05/2024 16:45;14.530851;21.392842;0.67660025
24/05/2024 16:50;14.244234;21.4121076;0.6821238
24/05/2024 16:55;14.0993496;21.3175352;0.6969828
24/05/2024 17:00;14.227992;21.327548;0.689362
24/05/2024 17:15;15.0269725;21.2485735;0.70211375
24/05/2024 17:20;14.9537852;21.2135244;0.7114924
24/05/2024 17:25;15.0673024;21.153084;0.7023434
24/05/2024 17:30;15.157922;21.146832;0.713725
24/05/2024 17:45;15.753882;21.14213;0.720317
24/05/2024 17:50;15.8285404;21.1126212;0.7069044
24/05/2024 17:55;15.9425784;21.0935712;0.6986238
24/05/2024 18:00;15.998456;21.040494;0.725159
24/05/2024 18:15;15.786556;21.068424;0.70659675
24/05/2024 18:20;15.8338016;21.0237472;0.701253
24/05/2024 18:25;15.7560112;21.0708168;0.706018
24/05/2024 18:30;15.686628;21.021738;0.697095
24/05/2024 18:45;15.649568;20.9233635;0.70713875
24/05/2024 18:50;15.5037144;20.938424;0.714533
24/05/2024 18:55;15.3106988;20.914652;0.7068804
24/05/2024 19:00;15.293384;20.837184;0.698272
24/05/2024 19:15;15.2578385;20.833809;0.70656725
24/05/2024 19:20;15.1571364;20.8226648;0.7106472
24/05/2024 19:25;15.03556;20.7757168;0.713395
24/05/2024 19:30;15.046186;20.76791;0.70788
24/05/2024 19:45;14.8845995;20.6173145;0.69722325
24/05/2024 19:50;14.7954576;20.556314;0.7113112
24/05/2024 19:55;14.756956;20.5354416;0.7348544
24/05/2024 20:00;14.74132;20.52726;0.732972
24/05/2024 20:15;14.659749;20.348952;0.72390375
24/05/2024 20:20;14.5983192;20.3106068;0.719411
24/05/2024 20:25;14.5673296;20.2506592;0.7027936
24/05/2024 20:30;14.553054;20.297478;0.734028
24/05/2024 20:45;14.4679305;20.068287;0.71500625
24/05/2024 20:50;14.24336;20.0184128;0.7294704
24/05/2024 20:55;14.1321748;19.970078;0.72623
24/05/2024 21:00;14.201626;19.89167;0.714282
24/05/2024 21:15;13.698862;19.9328525;0.7162195
24/05/2024 21:20;13.7834312;19.8979512;0.713203
24/05/2024 21:25;14.0440532;19.8540952;0.7292118
24/05/2024 21:30;14.137122;19.799102;0.717772
24/05/2024 21:45;14.382925;19.6729535;0.70386025
24/05/2024 21:50;14.5055344;19.6130444;0.7377744
24/05/2024 21:55;14.5546972;19.574302;0.735156
24/05/2024 22:00;14.516942;19.47594;0.721159
24/05/2024 22:15;14.4911535;19.3311655;0.719073
24/05/2024 22:20;14.5701976;19.3102348;0.7027616
24/05/2024 22:25;14.4778884;19.283228;0.7422526
24/05/2024 22:30;14.44893;19.329926;0.750571
24/05/2024 22:45;14.073614;19.1119915;0.7096265
24/05/2024 22:50;14.0699188;19.0864884;0.7203236
24/05/2024 22:55;14.1436816;19.0337932;0.7352672
24/05/2024 23:00;14.079468;18.98914;0.700322
24/05/2024 23:15;14.1292905;18.9082475;0.71229725
24/05/2024 23:20;14.0747672;18.8732624;0.7127758
24/05/2024 23:25;13.99351;18.8344692;0.7368992
24/05/2024 23:30;13.922036;18.800754;0.701088
24/05/2024 23:45;13.781752;18.718903;0.7143
24/05/2024 23:50;13.419242;18.7242404;0.7113256
24/05/2024 23:55;12.7150044;18.735572;0.7110006
25/05/2024 00:00;12.63706;18.710202;0.712153
25/05/2024 00:15;12.649403;18.5656905;0.71987675
25/05/2024 00:20;12.6668828;18.5439372;0.7183954
25/05/2024 00:25;12.743506;18.484596;0.7269334
25/05/2024 00:30;12.787942;18.475772;0.7157
25/05/2024 00:45;12.7429;18.3385885;0.705807
25/05/2024 00:50;12.7570016;18.2947828;0.7270538
25/05/2024 00:55;12.805924;18.246668;0.7223574
25/05/2024 01:00;12.722938;18.237362;0.704358
25/05/2024 01:15;12.632734;18.0969715;0.7183015
25/05/2024 01:20;12.6839228;18.0558644;0.7347616
25/05/2024 01:25;12.63194;18.0151652;0.7337058
25/05/2024 01:30;12.590914;17.93365;0.751458
25/05/2024 01:45;12.3998515;17.8484185;0.73017875
25/05/2024 01:50;12.3694124;17.7775184;0.7228664
25/05/2024 01:55;12.3900536;17.7461396;0.7321916
25/05/2024 02:00;12.394146;17.745014;0.722978
25/05/2024 02:15;12.22218;17.6951735;0.71857125
25/05/2024 02:20;12.1570672;17.6440144;0.7381028
25/05/2024 02:25;12.1339232;17.5852408;0.7361928
25/05/2024 02:30;12.014318;17.51828;0.736506
25/05/2024 02:45;12.1533485;17.401831;0.74349375
25/05/2024 02:50;12.06996;17.328088;0.7299168
25/05/2024 02:55;12.1587528;17.3223152;0.7314782
25/05/2024 03:00;12.104388;17.273796;0.753366
25/05/2024 03:15;12.212519;17.1920305;0.75374525
25/05/2024 03:20;11.9208944;17.1155628;0.7431588
25/05/2024 03:25;11.8504552;17.0962092;0.747205
25/05/2024 03:30;11.852118;17.057812;0.748374
25/05/2024 03:45;11.894909;16.9801095;0.74249575
25/05/2024 03:50;11.7987332;16.9342356;0.740598
25/05/2024 03:55;12.002578;16.8932128;0.742391
25/05/2024 04:00;12.115248;16.856184;0.767652
25/05/2024 04:15;11.990857;16.7595365;0.751863
25/05/2024 04:20;11.9940416;16.7596984;0.7413708
25/05/2024 04:25;11.92975;16.7413484;0.744235
25/05/2024 04:30;11.841224;16.657254;0.741267
25/05/2024 04:45;11.6072415;16.6189195;0.75372125
25/05/2024 04:50;11.635786;16.581646;0.7393756
25/05/2024 04:55;11.7178888;16.5572988;0.7401066
25/05/2024 05:00;11.76445;16.482012;0.730307
25/05/2024 05:15;11.992999;16.459945;0.741317
25/05/2024 05:20;12.1161632;16.4580776;0.7510464
25/05/2024 05:25;12.2971216;16.4229388;0.7496088
25/05/2024 05:30;12.413836;16.409192;0.737657
25/05/2024 05:45;12.748388;16.397765;0.7465825
25/05/2024 05:50;12.6989908;16.341822;0.7488218
25/05/2024 05:55;12.8058348;16.3649016;0.7632082
25/05/2024 06:00;12.908674;16.34737;0.751545
25/05/2024 06:15;12.857191;16.4174835;0.76177475
25/05/2024 06:20;12.9504584;16.4204204;0.7513004
25/05/2024 06:25;12.8664628;16.42773;0.7569242
25/05/2024 06:30;12.78468;16.459816;0.757889
25/05/2024 06:45;13.1103685;16.49126;0.74383075
25/05/2024 06:50;13.1308592;16.5120428;0.7388172
25/05/2024 06:55;13.4198468;16.5238512;0.7426136
25/05/2024 07:00;13.348454;16.53372;0.743788
25/05/2024 07:15;14.5187055;16.621116;0.72763075
25/05/2024 07:20;15.31814;16.630744;0.723584
25/05/2024 07:25;16.248998;16.6910152;0.709517
25/05/2024 07:30;15.452774;16.7403;0.726539
25/05/2024 07:45;14.4063955;16.816132;0.748949
25/05/2024 07:50;14.5218224;16.875462;0.755598
25/05/2024 07:55;15.2454392;16.9538352;0.729064
25/05/2024 08:00;15.405144;17.01215;0.71533
25/05/2024 08:15;16.3325515;17.195741;0.71547525
25/05/2024 08:20;15.482376;17.2247252;0.7399922
25/05/2024 08:25;15.6706336;17.314194;0.7106484
25/05/2024 08:30;15.394286;17.307922;0.744909
25/05/2024 08:45;15.8426995;17.484251;0.727691
25/05/2024 08:50;16.3447776;17.5179836;0.7128232
25/05/2024 08:55;17.7228616;17.6190932;0.7330928
25/05/2024 09:00;19.791896;17.662678;0.733103
25/05/2024 09:15;21.3358955;17.911255;0.72332925
25/05/2024 09:20;20.392998;18.0878292;0.709153
25/05/2024 09:25;20.7757048;18.22153;0.716211
25/05/2024 09:30;21.074596;18.366284;0.655613
25/05/2024 09:45;21.3378045;18.721652;0.7192625
25/05/2024 09:50;22.913314;18.8547052;0.6957476
25/05/2024 09:55;21.0309596;18.8819384;0.7076436
25/05/2024 10:00;23.200062;19.015238;0.706239
25/05/2024 10:15;19.9769115;19.287079;0.7371265
25/05/2024 10:20;21.8440416;19.4538228;0.6889724
25/05/2024 10:25;20.0216232;19.5423648;0.7010142
25/05/2024 10:30;17.797308;19.481736;0.752312
25/05/2024 10:45;22.742808;19.854839;0.67590475
25/05/2024 10:50;22.140556;19.9547436;0.7153444
25/05/2024 10:55;22.8820896;20.0000276;0.6900246
25/05/2024 11:00;22.918326;19.969394;0.720769
25/05/2024 11:15;22.7532385;20.405062;0.688202
25/05/2024 11:20;23.4380796;20.4973972;0.6992966
25/05/2024 11:25;22.1756688;20.5383232;0.7259516
25/05/2024 11:30;25.403588;20.586134;0.664627
25/05/2024 11:45;20.618318;20.967356;0.70185975
25/05/2024 11:50;20.5786432;21.0616964;0.7105226
25/05/2024 11:55;22.602486;21.093912;0.6991474
25/05/2024 12:00;23.288436;21.184374;0.672381
25/05/2024 12:15;21.6450295;21.266115;0.7063025
25/05/2024 12:20;20.7911096;21.239974;0.7225564
25/05/2024 12:25;21.2724884;21.2814984;0.7268728
25/05/2024 12:30;22.06002;21.296892;0.667563
25/05/2024 12:45;21.794376;21.4066745;0.70754925
25/05/2024 12:50;21.8325608;21.4598596;0.6960882
25/05/2024 12:55;22.2681604;21.5371908;0.6982866
25/05/2024 13:00;21.729714;21.427654;0.712241
25/05/2024 13:15;21.444227;21.4817045;0.69412475
25/05/2024 13:20;21.5713424;21.4788396;0.6963718
25/05/2024 13:25;21.199406;21.481712;0.7155028
25/05/2024 13:30;21.75594;21.46098;0.723187
25/05/2024 13:45;22.5402505;21.551847;0.69390875
25/05/2024 13:50;23.1808276;21.5737588;0.6901252
25/05/2024 13:55;24.2094096;21.5925336;0.6839422
25/05/2024 14:00;24.397428;21.593664;0.661297
25/05/2024 14:15;22.0170685;21.7315765;0.71220625
25/05/2024 14:20;22.914896;21.7877828;0.6879162
25/05/2024 14:25;24.0704072;21.7782468;0.6764054
25/05/2024 14:30;22.466522;21.884646;0.692574
25/05/2024 14:45;22.2085785;21.88909;0.70389475
25/05/2024 14:50;22.510656;21.9242668;0.7033834
25/05/2024 14:55;22.5490912;21.9084704;0.6873876
25/05/2024 15:00;21.780278;21.87017;0.728051
25/05/2024 15:15;22.0721145;21.918321;0.68165425
25/05/2024 15:20;21.651244;21.9694648;0.6852402
25/05/2024 15:25;21.5822476;21.9647304;0.7016458
25/05/2024 15:30;21.622452;21.932872;0.676579
25/05/2024 15:45;20.994799;21.945819;0.712292
25/05/2024 15:50;21.1955712;21.9373608;0.711035
25/05/2024 15:55;21.0588728;21.927678;0.7227402
25/05/2024 16:00;21.226814;21.905414;0.705816
25/05/2024 16:15;22.29503;21.9302015;0.714871
25/05/2024 16:20;22.0631448;21.937392;0.7197976
25/05/2024 16:25;21.8604796;21.948084;0.7033206
25/05/2024 16:30;21.770886;21.905376;0.70946
25/05/2024 16:45;20.83511;21.9910385;0.6886275
25/05/2024 16:50;21.0002328;21.9721008;0.6927558
25/05/2024 16:55;20.9649884;21.922652;0.700386
25/05/2024 17:00;20.835742;21.98785;0.68987
25/05/2024 17:15;20.7780575;21.9264045;0.712729
25/05/2024 17:20;20.7931608;21.9148188;0.7171428
25/05/2024 17:25;21.1228752;21.9636532;0.7086322
25/05/2024 17:30;20.973916;21.941124;0.725003
25/05/2024 17:45;20.770825;21.88271;0.7280825
25/05/2024 17:50;20.7745312;21.8741732;0.726412
25/05/2024 17:55;20.806528;21.8796016;0.7152676
25/05/2024 18:00;20.875972;21.874162;0.736623
25/05/2024 18:15;20.3017515;21.8897215;0.71711875
25/05/2024 18:20;20.3382516;21.8648952;0.7107888
25/05/2024 18:25;20.1235268;21.8562108;0.7052598
25/05/2024 18:30;20.032042;21.834682;0.700192
25/05/2024 18:45;19.784214;21.862481;0.70808275
25/05/2024 18:50;19.7151868;21.8566716;0.7091016
25/05/2024 18:55;19.7057972;21.8317076;0.7180816
25/05/2024 19:00;19.508154;21.840642;0.717715
25/05/2024 19:15;19.5620635;21.8225825;0.72934775
25/05/2024 19:20;19.5275676;21.817764;0.7211436
25/05/2024 19:25;19.4517636;21.8314848;0.7317438
25/05/2024 19:30;19.488438;21.775776;0.708598
25/05/2024 19:45;19.297954;21.7410235;0.719393
25/05/2024 19:50;19.2681356;21.7503788;0.7333588
25/05/2024 19:55;19.17358;21.7663928;0.727686
25/05/2024 20:00;19.14856;21.832462;0.729836
25/05/2024 20:15;18.831055;21.704091;0.715024
25/05/2024 20:20;18.7669648;21.679568;0.7285492
25/05/2024 20:25;18.740058;21.7096316;0.7240688
25/05/2024 20:30;18.722156;21.630978;0.746427
25/05/2024 20:45;18.643006;21.608311;0.71943375
25/05/2024 20:50;18.6440516;21.644334;0.7246916
25/05/2024 20:55;18.6170192;21.6352064;0.7256464
25/05/2024 21:00;18.540494;21.581508;0.740144
25/05/2024 21:15;18.3992345;21.591958;0.712292
25/05/2024 21:20;18.3039512;21.5743812;0.7229232
25/05/2024 21:25;18.15647;21.5838348;0.7207396
25/05/2024 21:30;18.000606;21.49219;0.732045
25/05/2024 21:45;17.867888;21.466919;0.735187
25/05/2024 21:50;17.8460152;21.4396284;0.7384556
25/05/2024 21:55;17.9290804;21.5486476;0.7322496
25/05/2024 22:00;17.845612;21.4916;0.734837
25/05/2024 22:15;17.629566;21.458443;0.72934575
25/05/2024 22:20;17.5967388;21.4893648;0.7341956
25/05/2024 22:25;17.4055624;21.4544672;0.72248
25/05/2024 22:30;17.366856;21.37654;0.72111
25/05/2024 22:45;17.0876305;21.412069;0.73230625
25/05/2024 22:50;17.09741;21.4001052;0.724246
25/05/2024 22:55;16.9894552;21.3598744;0.7350034
25/05/2024 23:00;16.959646;21.301654;0.731372
25/05/2024 23:15;16.8720305;21.2815995;0.72620225
25/05/2024 23:20;16.8960196;21.209488;0.7287422
25/05/2024 23:25;16.86775;21.210758;0.7262022
25/05/2024 23:30;17.04691;21.240548;0.729257
25/05/2024 23:45;16.793131;21.0949505;0.73302275
25/05/2024 23:50;16.852152;21.0914668;0.7302532
25/05/2024 23:55;16.7442568;21.0533876;0.7315596
26/05/2024 00:00;16.7957;21.005942;0.708197
26/05/2024 00:15;16.0845355;20.937366;0.714876
26/05/2024 00:20;16.1834928;20.9274456;0.7373
26/05/2024 00:25;16.1292496;20.9200808;0.7208506
26/05/2024 00:30;16.1552;20.945426;0.737535
26/05/2024 00:45;16.2233195;20.832044;0.72713925
26/05/2024 00:50;16.2596028;20.8758188;0.7225848
26/05/2024 00:55;16.2791284;20.7773432;0.7233254
26/05/2024 01:00;16.280848;20.691968;0.753859
26/05/2024 01:15;16.377675;20.7045625;0.7353145
26/05/2024 01:20;16.3059076;20.6990648;0.7287804
26/05/2024 01:25;16.0559208;20.6330948;0.73114
26/05/2024 01:30;16.027894;20.675606;0.711309
26/05/2024 01:45;15.7980625;20.5009205;0.72900675
26/05/2024 01:50;15.7277204;20.486642;0.7162408
26/05/2024 01:55;15.6699824;20.4758884;0.7252642
26/05/2024 02:00;15.701738;20.467506;0.716538
26/05/2024 02:15;15.6217035;20.2418995;0.72030975
26/05/2024 02:20;15.556726;20.1766276;0.7128686
26/05/2024 02:25;15.4899268;20.147246;0.7360406
26/05/2024 02:30;15.4785;20.039184;0.711827
26/05/2024 02:45;15.3668215;19.957621;0.722143
26/05/2024 02:50;15.2801508;19.9713108;0.728029
26/05/2024 02:55;15.1881312;19.9047456;0.7156818
26/05/2024 03:00;15.079202;19.937248;0.712868
26/05/2024 03:15;15.248654;19.8169905;0.720891
26/05/2024 03:20;15.2218148;19.7937044;0.7124938
26/05/2024 03:25;15.170228;19.7213212;0.727835
26/05/2024 03:30;15.243986;19.78283;0.71538
26/05/2024 03:45;15.104353;19.667202;0.7029405
26/05/2024 03:50;15.0357656;19.6541408;0.7164598
26/05/2024 03:55;14.8647912;19.5375348;0.7212332
26/05/2024 04:00;14.839284;19.613446;0.722893
26/05/2024 04:15;14.587359;19.4257735;0.70372025
26/05/2024 04:20;14.4650772;19.403194;0.7026714
