Timestamp;TZ;HEX1_Ta_inlet (degC (Ave));HEX1_Ta_outlet (degC (Ave));HEX1_v_outlet (m/s)
24/06/2024 11:55;;18.3154004;17.8886692;0.5901974
24/06/2024 12:00;;18.42232;17.903786;0.557131
24/06/2024 12:15;;18.5424605;17.955258;0.6068315
24/06/2024 12:20;;18.606452;17.9514768;0.5813026
24/06/2024 12:25;;18.3013316;17.9689168;0.5952952
24/06/2024 12:30;;19.134308;17.986344;0.594514
24/06/2024 12:45;;19.85663;18.131738;0.5854435
24/06/2024 12:50;;19.784948;18.195914;0.5975802
24/06/2024 12:55;;19.3531448;18.2450344;0.5942526
24/06/2024 13:00;;19.210164;18.241656;0.606179
24/06/2024 13:15;;18.953861;18.4095755;0.5897575
24/06/2024 13:20;;19.0054228;18.3975572;0.5904782
24/06/2024 13:25;;18.812892;18.391754;0.5848638
24/06/2024 13:30;;18.907326;18.459278;0.556996
24/06/2024 13:45;;18.7021705;18.517752;0.57623375
24/06/2024 13:50;;18.6787836;18.5444316;0.6184132
24/06/2024 13:55;;18.7864448;18.5959708;0.6163154
24/06/2024 14:00;;19.083484;18.642396;0.596399
24/06/2024 14:15;;17.0413995;18.6371015;0.58480825
24/06/2024 14:20;;16.7164392;18.6859568;0.5780914
24/06/2024 14:25;;17.8497784;18.6121988;0.5911976
24/06/2024 14:30;;17.949314;18.600452;0.573474
24/06/2024 14:45;;17.40433;18.5562815;0.58340425
24/06/2024 14:50;;17.7054072;18.5371068;0.591794
24/06/2024 14:55;;18.1832292;18.5127084;0.5791516
24/06/2024 15:00;;18.357734;18.579674;0.567395
24/06/2024 15:15;;18.4557375;18.6224925;0.57194075
24/06/2024 15:20;;18.0135916;18.6190824;0.5973738
24/06/2024 15:25;;17.649322;18.6107028;0.5947518
24/06/2024 15:30;;18.120986;18.637304;0.56454
24/06/2024 15:45;;17.70877;18.6098215;0.58161775
24/06/2024 15:50;;18.0935916;18.6207008;0.5890764
24/06/2024 15:55;;18.2666396;18.5743484;0.578721
24/06/2024 16:00;;18.527384;18.684404;0.593221
24/06/2024 16:15;;17.786235;18.6460235;0.5832655
24/06/2024 16:20;;17.1967824;18.65376;0.5947074
24/06/2024 16:25;;17.4595572;18.6042836;0.5844648
24/06/2024 16:30;;16.887642;18.58373;0.578523
24/06/2024 16:45;;17.705386;18.5404215;0.58894875
24/06/2024 16:50;;17.6441492;18.5140856;0.5959408
24/06/2024 16:55;;17.6625452;18.5448996;0.594008
24/06/2024 17:00;;17.714302;18.449512;0.569721
24/06/2024 17:15;;17.8270725;18.577189;0.58287625
24/06/2024 17:20;;17.9158784;18.586138;0.580227
24/06/2024 17:25;;17.9355432;18.5304016;0.577454
24/06/2024 17:30;;18.021798;18.58249;0.570213
24/06/2024 17:45;;18.3520415;18.591679;0.5869825
24/06/2024 17:50;;18.5133052;18.605116;0.5807504
24/06/2024 17:55;;18.6974432;18.6576184;0.5803316
24/06/2024 18:00;;18.74878;18.602394;0.592638
24/06/2024 18:15;;19.1273865;18.683093;0.58089525
24/06/2024 18:20;;19.1482532;18.6676352;0.5829878
24/06/2024 18:25;;19.1143504;18.704062;0.5858144
24/06/2024 18:30;;19.156212;18.70976;0.579916
24/06/2024 18:45;;19.1939755;18.8033505;0.578875
24/06/2024 18:50;;19.1674444;18.8379964;0.5810838
24/06/2024 18:55;;19.1069724;18.8433896;0.5720132
24/06/2024 19:00;;19.177262;18.80727;0.590695
24/06/2024 19:15;;19.285252;18.9450035;0.57608075
24/06/2024 19:20;;19.274394;18.9803924;0.5711444
24/06/2024 19:25;;19.1863308;19.0242888;0.5903882
24/06/2024 19:30;;19.20721;19.063362;0.591335
24/06/2024 19:45;;18.5872835;19.069588;0.5627405
24/06/2024 19:50;;18.7867372;19.1012948;0.5714976
24/06/2024 19:55;;18.5787336;19.0971312;0.5728606
24/06/2024 20:00;;18.716712;19.07169;0.569428
24/06/2024 20:15;;17.5586445;19.1544875;0.5802265
24/06/2024 20:20;;16.7867948;19.1791788;0.5696862
24/06/2024 20:25;;17.5100156;19.1694676;0.562323
24/06/2024 20:30;;17.712188;19.142608;0.571006
24/06/2024 20:45;;17.059432;19.203524;0.57664225
24/06/2024 20:50;;17.428682;19.2119096;0.5722536
24/06/2024 20:55;;17.4887724;19.168824;0.5788642
24/06/2024 21:00;;17.529522;19.138278;0.590807
24/06/2024 21:15;;17.7654695;19.1025655;0.5777845
24/06/2024 21:20;;17.6974848;19.072186;0.5754692
24/06/2024 21:25;;17.6795768;19.0267636;0.5689082
24/06/2024 21:30;;17.693344;18.995602;0.587413
24/06/2024 21:45;;17.580239;18.9646555;0.58959625
24/06/2024 21:50;;17.64533;18.9065104;0.5740842
24/06/2024 21:55;;17.6525008;18.904174;0.5817836
24/06/2024 22:00;;17.594952;18.815536;0.557012
24/06/2024 22:15;;17.534349;18.7841205;0.5757785
24/06/2024 22:20;;17.4285968;18.7881368;0.5767306
24/06/2024 22:25;;17.4099;18.729212;0.5694876
24/06/2024 22:30;;17.321514;18.828014;0.566458
24/06/2024 22:45;;16.4936125;18.7939165;0.58386975
24/06/2024 22:50;;15.6473824;18.796924;0.5922598
24/06/2024 22:55;;15.5664628;18.725242;0.5903026
24/06/2024 23:00;;15.601804;18.75039;0.59301
24/06/2024 23:15;;15.788976;18.6266765;0.577306
24/06/2024 23:20;;15.8425232;18.5903112;0.5821104
24/06/2024 23:25;;15.7008584;18.6132568;0.5845554
24/06/2024 23:30;;15.577654;18.55896;0.577218
24/06/2024 23:45;;15.569747;18.3775635;0.57685175
24/06/2024 23:50;;15.5994536;18.3696724;0.5905886
24/06/2024 23:55;;15.5603188;18.2974848;0.574539
25/06/2024 00:00;;15.595586;18.298666;0.562304
25/06/2024 00:15;;16.8767925;18.316812;0.5846365
25/06/2024 00:20;;16.8537636;18.33767;0.5798814
25/06/2024 00:25;;16.8036468;18.3415576;0.5835128
25/06/2024 00:30;;16.981124;18.310092;0.574807
25/06/2024 00:45;;16.9386155;18.240933;0.58813025
25/06/2024 00:50;;16.881196;18.2272108;0.5916114
25/06/2024 00:55;;16.964374;18.173852;0.5843492
25/06/2024 01:00;;17.001248;18.197744;0.60736
25/06/2024 01:15;;16.7881565;18.187041;0.577078
25/06/2024 01:20;;16.8299432;18.1643948;0.5953406
25/06/2024 01:25;;16.7810224;18.1971328;0.5849224
25/06/2024 01:30;;16.647858;18.133308;0.589498
25/06/2024 01:45;;16.8461725;18.1141155;0.584156
25/06/2024 01:50;;16.6317548;18.0706024;0.5808952
25/06/2024 01:55;;16.773194;18.0678484;0.5896548
25/06/2024 02:00;;16.768332;18.064204;0.57749
25/06/2024 02:15;;16.980984;17.971534;0.582531
25/06/2024 02:20;;16.7901136;18.0237112;0.5859736
25/06/2024 02:25;;16.70037;18.017128;0.5844854
25/06/2024 02:30;;16.643216;17.98756;0.563225
25/06/2024 02:45;;16.6906545;17.949097;0.58322075
25/06/2024 02:50;;16.769246;17.8930512;0.586435
25/06/2024 02:55;;16.3546208;17.8918048;0.5804862
25/06/2024 03:00;;16.345716;17.850476;0.574333
25/06/2024 03:15;;16.114186;17.814566;0.58276175
25/06/2024 03:20;;16.1703344;17.8049228;0.5807358
25/06/2024 03:25;;16.2220148;17.8276928;0.601226
25/06/2024 03:30;;16.189754;17.799442;0.598365
25/06/2024 03:45;;16.2585825;17.6527215;0.57904325
25/06/2024 03:50;;16.2925584;17.712508;0.5795116
25/06/2024 03:55;;15.8232752;17.6739624;0.5902272
25/06/2024 04:00;;16.054398;17.71682;0.59485
25/06/2024 04:15;;16.255396;17.516989;0.58924525
25/06/2024 04:20;;16.2649584;17.6125808;0.5818432
25/06/2024 04:25;;16.3342632;17.6112708;0.5943278
25/06/2024 04:30;;16.300912;17.576752;0.600352
25/06/2024 04:45;;15.9325085;17.4663695;0.5938015
25/06/2024 04:50;;15.9857432;17.4773608;0.5994552
25/06/2024 04:55;;16.0134748;17.4510816;0.5812258
25/06/2024 05:00;;15.946062;17.360934;0.570791
25/06/2024 05:15;;15.9945385;17.403015;0.5765945
25/06/2024 05:20;;16.0564088;17.4296288;0.585565
25/06/2024 05:25;;16.090392;17.3673652;0.5771628
25/06/2024 05:30;;16.092488;17.335122;0.577389
25/06/2024 05:45;;16.3004985;17.384822;0.57283325
25/06/2024 05:50;;16.3178028;17.3432168;0.585852
25/06/2024 05:55;;16.2675148;17.2896536;0.6048112
25/06/2024 06:00;;16.328884;17.283698;0.59706
25/06/2024 06:15;;15.515503;17.4182635;0.58602925
25/06/2024 06:20;;15.2307548;17.4356448;0.5684368
25/06/2024 06:25;;15.2434172;17.4270944;0.5790216
25/06/2024 06:30;;15.284728;17.586388;0.569239
25/06/2024 06:45;;15.146733;17.205663;0.57934275
25/06/2024 06:50;;15.1579448;17.2400468;0.5825118
25/06/2024 06:55;;15.237626;17.2741132;0.5773396
25/06/2024 07:00;;15.279566;17.300366;0.59041
25/06/2024 07:15;;15.464912;17.175358;0.5818805
25/06/2024 07:20;;15.5310272;17.2708744;0.5785904
25/06/2024 07:25;;15.6293172;17.2489868;0.578664
25/06/2024 07:30;;15.678896;17.404326;0.563434
25/06/2024 07:45;;15.889387;17.1994235;0.59213575
25/06/2024 07:50;;15.9951412;17.2500276;0.5775732
25/06/2024 07:55;;16.2342896;17.2266712;0.5731288
25/06/2024 08:00;;16.129212;17.201634;0.579723
25/06/2024 08:15;;17.2526215;17.4674315;0.565993
25/06/2024 08:20;;16.8162132;17.4524248;0.5782612
25/06/2024 08:25;;17.8801984;17.5291436;0.5849304
25/06/2024 08:30;;17.791924;17.498848;0.584582
25/06/2024 08:45;;17.991373;17.8769275;0.58778175
25/06/2024 08:50;;17.98543;17.8653832;0.5819832
25/06/2024 08:55;;18.1819516;17.8740336;0.5665066
25/06/2024 09:00;;17.943176;17.885494;0.576446
25/06/2024 09:15;;18.4691555;18.137593;0.56339075
25/06/2024 09:20;;18.4016508;18.1154296;0.572422
25/06/2024 09:25;;18.7326704;18.1343024;0.5813772
25/06/2024 09:30;;18.790714;18.15524;0.574679
25/06/2024 09:45;;19.173581;18.3096085;0.5759195
25/06/2024 09:50;;19.095744;18.3284472;0.5713914
25/06/2024 09:55;;19.4900364;18.3306808;0.5842778
25/06/2024 10:00;;19.49522;18.389912;0.592582
25/06/2024 10:15;;20.1013515;18.4916035;0.55306225
25/06/2024 10:20;;20.224618;18.5379176;0.5686642
25/06/2024 10:25;;20.8180028;18.6729852;0.5712504
25/06/2024 10:30;;20.852842;18.614356;0.58283
25/06/2024 10:45;;24.505747;18.882378;0.57272125
25/06/2024 10:50;;25.5608272;18.9362216;0.5593882
25/06/2024 10:55;;25.1475852;19.0325492;0.5669948
25/06/2024 11:00;;26.259402;19.30671;0.569959
25/06/2024 11:15;;24.397662;19.6751615;0.54876675
25/06/2024 11:20;;27.7221836;19.8430508;0.5586082
25/06/2024 11:25;;26.3261072;19.9182732;0.5534814
25/06/2024 11:30;;24.6605;19.972114;0.555334
25/06/2024 11:45;;26.81728;20.3664665;0.54696075
25/06/2024 11:50;;25.4210672;20.4783364;0.5581076
25/06/2024 11:55;;24.7218516;20.4643268;0.5552914
25/06/2024 12:00;;25.343842;20.51986;0.546989
25/06/2024 12:15;;28.534467;20.6828505;0.54745
25/06/2024 12:20;;27.0810484;20.7380848;0.5543188
25/06/2024 12:25;;28.0490188;20.8290848;0.562101
25/06/2024 12:30;;28.106082;20.936172;0.561652
25/06/2024 12:45;;26.868779;21.1830595;0.5571065
25/06/2024 12:50;;28.5298668;21.2201784;0.5371352
25/06/2024 12:55;;29.0734984;22.1348552;0.5352386
25/06/2024 13:00;;29.111572;21.349316;0.538338
25/06/2024 13:15;;27.131617;21.446653;0.5252265
25/06/2024 13:20;;26.1206956;21.5638556;0.5465424
25/06/2024 13:25;;26.2094392;21.558468;0.5610502
25/06/2024 13:30;;27.82036;21.545258;0.526462
25/06/2024 13:45;;25.756628;21.727671;0.53864575
25/06/2024 13:50;;25.48952;21.7029812;0.5509928
25/06/2024 13:55;;25.6427812;21.7074228;0.5545782
25/06/2024 14:00;;25.830442;21.739486;0.546251
25/06/2024 14:15;;24.415966;21.870446;0.566008
25/06/2024 14:20;;23.6802368;21.8724676;0.5806842
25/06/2024 14:25;;22.8555372;21.8194516;0.5881266
25/06/2024 14:30;;22.379056;21.765828;0.593188
25/06/2024 14:45;;24.3420775;21.879314;0.6189825
25/06/2024 14:50;;23.8418628;21.7949644;0.6091572
25/06/2024 14:55;;23.3600164;21.8821532;0.6170638
25/06/2024 15:00;;23.04633;21.77885;0.619154
25/06/2024 15:15;;23.905391;21.8716115;0.5657815
25/06/2024 15:20;;25.1673236;21.9150392;0.5615672
25/06/2024 15:25;;24.2629032;21.9392228;0.581414
25/06/2024 15:30;;24.53936;21.994094;0.573536
25/06/2024 15:45;;23.134672;22.029553;0.61833725
25/06/2024 15:50;;23.6362968;22.0426868;0.5965224
25/06/2024 15:55;;24.6780708;22.0602976;0.5785632
25/06/2024 16:00;;24.965424;22.087764;0.544703
25/06/2024 16:15;;25.615516;22.1823375;0.5628265
25/06/2024 16:20;;25.1530228;22.2081392;0.565384
25/06/2024 16:25;;25.3348488;22.2464388;0.5622356
25/06/2024 16:30;;24.67107;22.224816;0.572988
25/06/2024 16:45;;25.0054415;22.276949;0.555904
25/06/2024 16:50;;25.217746;22.3308108;0.5473432
25/06/2024 16:55;;24.736018;22.308396;0.5519688
25/06/2024 17:00;;24.370222;22.278726;0.553436
25/06/2024 17:15;;25.1939965;22.299192;0.60013025
25/06/2024 17:20;;24.8962932;22.298048;0.5809668
25/06/2024 17:25;;25.0199052;22.2988112;0.5807518
25/06/2024 17:30;;24.607952;22.342026;0.675281
25/06/2024 17:45;;23.736595;22.3635445;0.57293925
25/06/2024 17:50;;23.9874148;22.3723452;0.5582078
25/06/2024 17:55;;23.927596;22.3369368;0.5498072
25/06/2024 18:00;;24.134922;22.479826;0.551786
25/06/2024 18:15;;17.638316;22.234362;0.57781725
25/06/2024 18:20;;17.5007152;22.2573168;0.5670382
25/06/2024 18:25;;17.3968648;22.2186056;0.5760292
25/06/2024 18:30;;17.273518;22.203742;0.643667
25/06/2024 18:45;;18.814931;22.0137525;0.57070275
25/06/2024 18:50;;18.79836;22.0594176;0.5880826
25/06/2024 18:55;;18.7234244;21.9859544;0.5845442
25/06/2024 19:00;;18.878838;22.05073;0.592699
25/06/2024 19:15;;18.7157825;21.907757;0.559459
25/06/2024 19:20;;18.848242;21.875766;0.5529956
25/06/2024 19:25;;18.9616964;21.8783196;0.5665306
25/06/2024 19:30;;18.980578;21.906338;0.562781
25/06/2024 19:45;;18.8229885;21.817166;0.55455825
25/06/2024 19:50;;18.6287376;21.7866364;0.5617486
25/06/2024 19:55;;18.8155088;21.7605516;0.5708306
25/06/2024 20:00;;18.89209;21.832406;0.569043
25/06/2024 20:15;;18.605038;21.667215;0.5618175
25/06/2024 20:20;;18.658404;21.6953728;0.5715294
25/06/2024 20:25;;18.6706344;21.6539064;0.5574276
25/06/2024 20:30;;18.82085;21.621208;0.559578
25/06/2024 20:45;;18.517818;21.5848265;0.55025175
25/06/2024 20:50;;18.4830396;21.5515604;0.5587314
25/06/2024 20:55;;18.615544;21.5575492;0.5492574
25/06/2024 21:00;;18.413872;21.456756;0.572966
25/06/2024 21:15;;18.592788;21.4387405;0.56405725
25/06/2024 21:20;;18.8377412;21.4729492;0.5699086
25/06/2024 21:25;;18.8976944;21.4447744;0.5683594
25/06/2024 21:30;;18.895974;21.509564;0.578643
25/06/2024 21:45;;18.5700735;21.3556045;0.56091675
25/06/2024 21:50;;18.5271964;21.3674996;0.5612282
25/06/2024 21:55;;18.2127676;21.3134696;0.5714194
25/06/2024 22:00;;18.407232;21.378654;0.576301
25/06/2024 22:15;;18.378935;21.21744;0.56708375
25/06/2024 22:20;;18.3271372;21.1738176;0.5731626
25/06/2024 22:25;;18.3313048;21.3360372;0.5710712
25/06/2024 22:30;;18.246822;21.18927;0.5598
25/06/2024 22:45;;18.049056;21.023113;0.572623
25/06/2024 22:50;;17.948898;20.9478008;0.5765044
25/06/2024 22:55;;17.616746;20.9430992;0.5545474
25/06/2024 23:00;;17.67939;20.956516;0.541915
25/06/2024 23:15;;17.494038;20.821953;0.5700675
25/06/2024 23:20;;17.5203464;20.8009892;0.5654422
25/06/2024 23:25;;17.523586;20.7593792;0.5665044
25/06/2024 23:30;;17.758388;20.743144;0.561902
25/06/2024 23:45;;17.4949375;20.621922;0.56584825
25/06/2024 23:50;;17.4957376;20.5475072;0.5738322
25/06/2024 23:55;;17.5144088;20.5532964;0.571468
26/06/2024 00:00;;17.56989;20.579376;0.55145
26/06/2024 00:15;;17.493718;20.416008;0.55950525
26/06/2024 00:20;;17.3063764;20.3867232;0.56634
26/06/2024 00:25;;17.4879272;20.2520076;0.55922
26/06/2024 00:30;;17.465366;20.319012;0.574659
26/06/2024 00:45;;17.2910655;20.1921915;0.57329475
26/06/2024 00:50;;17.2944032;20.1447784;0.5652276
26/06/2024 00:55;;17.3341152;20.0747544;0.5604982
26/06/2024 01:00;;17.282904;20.137486;0.539158
26/06/2024 01:15;;17.252184;19.9232695;0.57506375
26/06/2024 01:20;;17.0480436;19.886104;0.5613382
26/06/2024 01:25;;16.988722;19.8933676;0.5618642
26/06/2024 01:30;;17.038788;19.870114;0.578349
26/06/2024 01:45;;16.797745;19.7125985;0.56396675
26/06/2024 01:50;;16.9427064;19.712422;0.5665898
26/06/2024 01:55;;16.7990992;19.6533484;0.5701686
26/06/2024 02:00;;16.737058;19.6249;0.565533
26/06/2024 02:15;;16.57116;19.495386;0.5729135
26/06/2024 02:20;;16.6344088;19.4603408;0.5624578
26/06/2024 02:25;;16.8017144;19.4559048;0.568111
26/06/2024 02:30;;16.833518;19.454028;0.56934
26/06/2024 02:45;;16.614602;19.313786;0.57214325
26/06/2024 02:50;;16.6485884;19.2670624;0.5664586
26/06/2024 02:55;;16.6727492;19.206206;0.5574216
26/06/2024 03:00;;16.517826;19.19683;0.566296
26/06/2024 03:15;;16.55168;19.1901525;0.575795
26/06/2024 03:20;;16.500332;19.0848176;0.5683102
26/06/2024 03:25;;16.582844;19.0492496;0.564868
26/06/2024 03:30;;16.563272;19.080628;0.555036
26/06/2024 03:45;;16.6491315;18.9328185;0.573908
26/06/2024 03:50;;16.5464724;18.9212692;0.5701018
26/06/2024 03:55;;16.3227704;18.907666;0.56195
26/06/2024 04:00;;16.283448;18.878842;0.562584
26/06/2024 04:15;;16.061344;18.664372;0.57310675
26/06/2024 04:20;;16.225014;18.6844876;0.5658172
26/06/2024 04:25;;16.0494276;18.5838148;0.5796542
26/06/2024 04:30;;16.001534;18.60371;0.576695
26/06/2024 04:45;;15.763411;18.432629;0.57613625
26/06/2024 04:50;;16.08523;18.4052876;0.5653576
26/06/2024 04:55;;16.1610096;18.3623808;0.5791862
26/06/2024 05:00;;16.14151;18.317646;0.571535
26/06/2024 05:15;;15.668014;18.2926225;0.56646425
26/06/2024 05:20;;15.678266;18.2041704;0.5628484
26/06/2024 05:25;;15.7148444;18.2171484;0.5571034
26/06/2024 05:30;;15.775576;18.145944;0.559829
26/06/2024 05:45;;15.5846465;18.022569;0.5496015
26/06/2024 05:50;;15.5279864;17.9936824;0.56055
26/06/2024 05:55;;15.6463112;17.9410396;0.5554408
26/06/2024 06:00;;15.755146;17.98865;0.542685
26/06/2024 06:15;;16.142796;17.8690325;0.54059
26/06/2024 06:20;;16.1943724;17.8426728;0.553837
26/06/2024 06:25;;16.3762772;17.8466336;0.5535428
26/06/2024 06:30;;16.214196;17.789756;0.524458
26/06/2024 06:45;;16.640392;17.763526;0.563105
26/06/2024 06:50;;17.0003424;17.7349444;0.5541898
26/06/2024 06:55;;17.1743572;17.7778412;0.5643006
26/06/2024 07:00;;17.595866;17.746364;0.570108
26/06/2024 07:15;;19.9464355;17.8979265;0.558231
26/06/2024 07:20;;20.4074592;17.978028;0.5706006
26/06/2024 07:25;;20.2455156;18.03183;0.56213
26/06/2024 07:30;;20.972392;18.031106;0.595582
26/06/2024 07:45;;21.7565125;18.38827;0.5675885
26/06/2024 07:50;;21.7606576;18.4796568;0.565406
26/06/2024 07:55;;22.365016;18.545088;0.5527094
26/06/2024 08:00;;22.625164;18.561532;0.538741
26/06/2024 08:15;;23.0787465;18.8924145;0.54292225
26/06/2024 08:20;;24.1319924;18.9390088;0.5568388
26/06/2024 08:25;;24.7338584;19.246796;0.550832
26/06/2024 08:30;;24.95055;19.129066;0.539349
26/06/2024 08:45;;24.8018455;19.3489255;0.559543
26/06/2024 08:50;;24.3681856;19.5174356;0.5555838
26/06/2024 08:55;;24.56437;19.6209116;0.5433178
26/06/2024 09:00;;22.704206;19.518036;0.561174
26/06/2024 09:15;;25.974924;19.947567;0.532511
26/06/2024 09:20;;25.1629184;20.0310952;0.5349592
26/06/2024 09:25;;24.7555852;20.1295336;0.5446444
26/06/2024 09:30;;26.238832;20.143936;0.539863
26/06/2024 09:45;;24.575353;20.323818;0.5510035
26/06/2024 09:50;;25.4891352;20.3850596;0.5272476
26/06/2024 09:55;;25.415146;20.5055604;0.531575
26/06/2024 10:00;;24.57199;20.486164;0.53289
26/06/2024 10:15;;24.6870205;20.7280465;0.5329705
26/06/2024 10:20;;24.267026;20.730978;0.526332
26/06/2024 10:25;;25.473932;20.794336;0.5449382
26/06/2024 10:30;;24.999926;20.911376;0.540602
26/06/2024 10:45;;26.331848;20.9810025;0.53388475
26/06/2024 10:50;;26.8499096;21.0589236;0.5285346
26/06/2024 10:55;;28.1997656;21.1095808;0.5371822
26/06/2024 11:00;;27.82869;21.116466;0.528202
26/06/2024 11:15;;28.224232;21.411462;0.52726975
26/06/2024 11:20;;27.7054808;21.4930356;0.5253772
26/06/2024 11:25;;27.4650716;21.5799632;0.5213214
26/06/2024 11:30;;28.05959;21.64537;0.538082
26/06/2024 11:45;;28.364166;21.9481515;0.54575875
26/06/2024 11:50;;29.6267772;21.9667076;0.546784
26/06/2024 11:55;;27.7563716;22.0183216;0.5587128
26/06/2024 12:00;;28.58597;22.032372;0.554491
26/06/2024 12:15;;29.028709;22.228127;0.5320905
26/06/2024 12:20;;27.0434012;22.2593544;0.5587594
26/06/2024 12:25;;26.4695052;22.331006;0.5413088
26/06/2024 12:30;;26.6837;22.368686;0.544011
26/06/2024 12:45;;24.780657;22.3916925;0.56336075
26/06/2024 12:50;;26.891288;22.4019068;0.541007
26/06/2024 12:55;;26.8824792;22.4655744;0.5319798
26/06/2024 13:00;;26.190058;22.405158;0.528029
26/06/2024 13:15;;25.650603;22.533356;0.55005275
26/06/2024 13:20;;26.8072384;22.5439272;0.5299716
26/06/2024 13:25;;28.6985556;22.6144168;0.5270934
26/06/2024 13:30;;26.900664;22.542074;0.535185
26/06/2024 13:45;;28.392535;22.655932;0.536806
26/06/2024 13:50;;26.9474748;22.7019588;0.5621074
26/06/2024 13:55;;25.6840704;22.6735276;0.5540204
26/06/2024 14:00;;25.72067;22.742428;0.551916
26/06/2024 14:15;;25.462858;22.7101005;0.54699925
26/06/2024 14:20;;25.868514;22.7255324;0.5456216
26/06/2024 14:25;;25.171072;22.7016652;0.5784898
26/06/2024 14:30;;25.223432;22.734604;0.541313
26/06/2024 14:45;;24.891783;22.7447;0.5633925
26/06/2024 14:50;;24.808352;22.716624;0.555826
26/06/2024 14:55;;25.4219796;22.786838;0.5327368
26/06/2024 15:00;;25.099366;22.755948;0.536516
26/06/2024 15:15;;25.5291115;22.8074675;0.538856
26/06/2024 15:20;;25.3374044;22.785276;0.5540802
26/06/2024 15:25;;26.4326524;22.8351776;0.539438
26/06/2024 15:30;;25.089448;22.818814;0.515368
26/06/2024 15:45;;27.0697865;22.9096135;0.52411025
26/06/2024 15:50;;27.3999252;22.94361;0.5167896
26/06/2024 15:55;;29.2348188;22.9649136;0.5348482
26/06/2024 16:00;;29.928966;22.980316;0.5312
26/06/2024 16:15;;28.817478;23.0670625;0.52729875
26/06/2024 16:20;;28.6943716;23.06544;0.5222566
26/06/2024 16:25;;29.2683352;23.088946;0.5336338
26/06/2024 16:30;;29.039262;23.167242;0.530123
26/06/2024 16:45;;28.40183;23.1518395;0.52309
26/06/2024 16:50;;28.6627804;23.2010988;0.5374372
26/06/2024 16:55;;28.6319204;23.2446232;0.5197444
26/06/2024 17:00;;28.233498;23.221064;0.531957
26/06/2024 17:15;;26.5788945;23.335416;0.5302285
26/06/2024 17:20;;26.825686;23.3715868;0.5308046
26/06/2024 17:25;;26.470856;23.4043716;0.5247668
26/06/2024 17:30;;26.297398;23.31061;0.530668
26/06/2024 17:45;;25.852633;23.3988185;0.53322225
26/06/2024 17:50;;26.6824128;23.4301536;0.5219906
26/06/2024 17:55;;26.343846;23.4625876;0.5324982
26/06/2024 18:00;;26.31112;23.401166;0.541494
26/06/2024 18:15;;26.993331;23.52703;0.531309
26/06/2024 18:20;;27.1737772;23.5191048;0.5186876
26/06/2024 18:25;;26.6370296;23.5684364;0.5230458
26/06/2024 18:30;;26.491074;23.634952;0.548475
26/06/2024 18:45;;25.743823;23.7030325;0.526168
26/06/2024 18:50;;25.875116;23.7351964;0.5313664
26/06/2024 18:55;;25.433228;23.724732;0.5274622
26/06/2024 19:00;;25.420146;23.782566;0.539704
26/06/2024 19:15;;24.6761945;23.8361145;0.52665475
26/06/2024 19:20;;24.436684;23.8242044;0.525096
26/06/2024 19:25;;24.4617264;23.8140864;0.528783
26/06/2024 19:30;;24.51052;23.85175;0.528623
26/06/2024 19:45;;23.368411;23.787021;0.5273115
26/06/2024 19:50;;23.02575;23.7414148;0.5337292
26/06/2024 19:55;;22.6975176;23.7145228;0.516074
26/06/2024 20:00;;22.656998;23.702152;0.554388
26/06/2024 20:15;;21.9874935;23.490502;0.5194845
26/06/2024 20:20;;21.89977;23.4237812;0.5284358
26/06/2024 20:25;;21.8672308;23.3817184;0.519992
26/06/2024 20:30;;21.882598;23.35052;0.5166
26/06/2024 20:45;;21.5981795;23.1768055;0.51740875
26/06/2024 20:50;;21.581768;23.1350872;0.5368146
26/06/2024 20:55;;21.426156;23.0380504;0.54707
26/06/2024 21:00;;21.365634;23.04531;0.524693
26/06/2024 21:15;;21.163143;22.8635755;0.51679425
26/06/2024 21:20;;21.0574764;22.8587088;0.527634
26/06/2024 21:25;;20.914762;22.7755308;0.5255414
26/06/2024 21:30;;20.841026;22.76059;0.536774
26/06/2024 21:45;;20.6205655;22.6114405;0.5337165
26/06/2024 21:50;;20.5871932;22.5528692;0.536288
26/06/2024 21:55;;20.5551708;22.5341752;0.5295516
26/06/2024 22:00;;20.486468;22.558556;0.537769
26/06/2024 22:15;;20.444993;22.350429;0.5281635
26/06/2024 22:20;;20.4085316;22.3429108;0.5167462
26/06/2024 22:25;;20.3578632;22.2958592;0.5375982
26/06/2024 22:30;;20.33189;22.280692;0.567957
26/06/2024 22:45;;20.3119095;22.1812285;0.527554
26/06/2024 22:50;;20.2731804;22.1819976;0.529175
26/06/2024 22:55;;20.2234956;22.1343956;0.5303434
26/06/2024 23:00;;20.092258;22.11597;0.566728
26/06/2024 23:15;;19.9694455;22.016312;0.53310325
26/06/2024 23:20;;19.8551912;22.012482;0.542469
26/06/2024 23:25;;19.8892496;22.0008412;0.5300396
26/06/2024 23:30;;19.714134;21.908466;0.538474
26/06/2024 23:45;;19.6427495;21.9324425;0.53265625
26/06/2024 23:50;;19.5898536;21.8658916;0.5386356
26/06/2024 23:55;;19.5892392;21.8656728;0.52568
27/06/2024 00:00;;19.512292;21.853056;0.552274
27/06/2024 00:15;;19.4350725;21.7815105;0.5385325
27/06/2024 00:20;;19.3730264;21.745672;0.5386192
27/06/2024 00:25;;19.3608732;21.7467248;0.534422
27/06/2024 00:30;;19.258678;21.715446;0.537302
